ID,Question,Reference_Answer,Expected_Source_Document,Expected_Source_Page,K,Evidence_Found,Retrieved_Sources,Retrieval_Time_Seconds
EQ059,Compare the two incomplete national-strategy characteristics identified by GAO.,"Outcome-oriented measures show results, while resource and cost estimates show the means required; both were only partially addressed.",GAO-24-106916,PDF p. 2,4,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 34, ""distance"": 0.9217190742492676}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 99, ""distance"": 0.947245717048645}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 0.9777321219444275}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 1.0082085132598877}]",0.011191300000064075
EQ059,Compare the two incomplete national-strategy characteristics identified by GAO.,"Outcome-oriented measures show results, while resource and cost estimates show the means required; both were only partially addressed.",GAO-24-106916,PDF p. 2,5,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 34, ""distance"": 0.9217190742492676}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 99, ""distance"": 0.947245717048645}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 0.9777321219444275}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 1.0082085132598877}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 1.009943962097168}]",0.04568699997616932
EQ059,Compare the two incomplete national-strategy characteristics identified by GAO.,"Outcome-oriented measures show results, while resource and cost estimates show the means required; both were only partially addressed.",GAO-24-106916,PDF p. 2,6,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 34, ""distance"": 0.9217190742492676}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 99, ""distance"": 0.947245717048645}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 0.9777321219444275}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 1.0082085132598877}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 1.009943962097168}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 1.022848129272461}]",0.01332399999955669
EQ059,Compare the two incomplete national-strategy characteristics identified by GAO.,"Outcome-oriented measures show results, while resource and cost estimates show the means required; both were only partially addressed.",GAO-24-106916,PDF p. 2,7,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 34, ""distance"": 0.9217190742492676}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 99, ""distance"": 0.947245717048645}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 0.9777321219444275}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 1.0082085132598877}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 1.009943962097168}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 1.022848129272461}, {""rank"": 7, ""document"": ""gao-26-900644.pdf"", ""page"": 106, ""distance"": 1.0239222049713135}]",0.011573099996894598
EQ059,Compare the two incomplete national-strategy characteristics identified by GAO.,"Outcome-oriented measures show results, while resource and cost estimates show the means required; both were only partially addressed.",GAO-24-106916,PDF p. 2,8,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 34, ""distance"": 0.9217190742492676}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 99, ""distance"": 0.947245717048645}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 0.9777321219444275}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 1.0082085132598877}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 1.009943962097168}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 1.022848129272461}, {""rank"": 7, ""document"": ""gao-26-900644.pdf"", ""page"": 106, ""distance"": 1.0239222049713135}, {""rank"": 8, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 1.0260627269744873}]",0.01367969997227192
EQ059,Compare the two incomplete national-strategy characteristics identified by GAO.,"Outcome-oriented measures show results, while resource and cost estimates show the means required; both were only partially addressed.",GAO-24-106916,PDF p. 2,9,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 34, ""distance"": 0.9217190742492676}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 99, ""distance"": 0.947245717048645}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 0.9777321219444275}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 1.0082085132598877}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 1.009943962097168}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 1.022848129272461}, {""rank"": 7, ""document"": ""gao-26-900644.pdf"", ""page"": 106, ""distance"": 1.0239222049713135}, {""rank"": 8, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 1.0260627269744873}, {""rank"": 9, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 1.029029130935669}]",0.010906700044870377
EQ059,Compare the two incomplete national-strategy characteristics identified by GAO.,"Outcome-oriented measures show results, while resource and cost estimates show the means required; both were only partially addressed.",GAO-24-106916,PDF p. 2,10,False,"[{""rank"": 1, ""document"": ""d24106916.pdf"", ""page"": 34, ""distance"": 0.9217190742492676}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 99, ""distance"": 0.947245717048645}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 84, ""distance"": 0.9777321219444275}, {""rank"": 4, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 1.0082085132598877}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 1.009943962097168}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 1.022848129272461}, {""rank"": 7, ""document"": ""gao-26-900644.pdf"", ""page"": 106, ""distance"": 1.0239222049713135}, {""rank"": 8, ""document"": ""d24106916.pdf"", ""page"": 33, ""distance"": 1.0260627269744873}, {""rank"": 9, ""document"": ""d24106916.pdf"", ""page"": 23, ""distance"": 1.029029130935669}, {""rank"": 10, ""document"": ""gao-26-900644.pdf"", ""page"": 24, ""distance"": 1.0501387119293213}]",0.012653500016313046
EQ060,Compare the two main OT coordination challenges identified by selected agencies.,The challenges were ineffective information sharing with owners/operators and no CISA-PHMSA process for sharing cyber threat information.,GAO-24-106576,PDF p. 3,1,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 40, ""distance"": 0.8641584515571594}]",0.014182100014295429
EQ060,Compare the two main OT coordination challenges identified by selected agencies.,The challenges were ineffective information sharing with owners/operators and no CISA-PHMSA process for sharing cyber threat information.,GAO-24-106576,PDF p. 3,2,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 40, ""distance"": 0.8641584515571594}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 3, ""distance"": 0.8683322668075562}]",0.013001400046050549
EQ060,Compare the two main OT coordination challenges identified by selected agencies.,The challenges were ineffective information sharing with owners/operators and no CISA-PHMSA process for sharing cyber threat information.,GAO-24-106576,PDF p. 3,3,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 40, ""distance"": 0.8641584515571594}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 3, ""distance"": 0.8683322668075562}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8824041485786438}]",0.011305899999570101
EQ060,Compare the two main OT coordination challenges identified by selected agencies.,The challenges were ineffective information sharing with owners/operators and no CISA-PHMSA process for sharing cyber threat information.,GAO-24-106576,PDF p. 3,4,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 40, ""distance"": 0.8641584515571594}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 3, ""distance"": 0.8683322668075562}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8824041485786438}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 48, ""distance"": 0.8897022008895874}]",0.010948700015433133
EQ060,Compare the two main OT coordination challenges identified by selected agencies.,The challenges were ineffective information sharing with owners/operators and no CISA-PHMSA process for sharing cyber threat information.,GAO-24-106576,PDF p. 3,5,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 40, ""distance"": 0.8641584515571594}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 3, ""distance"": 0.8683322668075562}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8824041485786438}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 48, ""distance"": 0.8897022008895874}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 43, ""distance"": 0.8984898328781128}]",0.014281000010669231
EQ060,Compare the two main OT coordination challenges identified by selected agencies.,The challenges were ineffective information sharing with owners/operators and no CISA-PHMSA process for sharing cyber threat information.,GAO-24-106576,PDF p. 3,6,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 40, ""distance"": 0.8641584515571594}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 3, ""distance"": 0.8683322668075562}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8824041485786438}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 48, ""distance"": 0.8897022008895874}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 43, ""distance"": 0.8984898328781128}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 34, ""distance"": 0.9166173934936523}]",0.011918200005311519
EQ060,Compare the two main OT coordination challenges identified by selected agencies.,The challenges were ineffective information sharing with owners/operators and no CISA-PHMSA process for sharing cyber threat information.,GAO-24-106576,PDF p. 3,7,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 40, ""distance"": 0.8641584515571594}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 3, ""distance"": 0.8683322668075562}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8824041485786438}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 48, ""distance"": 0.8897022008895874}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 43, ""distance"": 0.8984898328781128}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 34, ""distance"": 0.9166173934936523}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 11, ""distance"": 0.9172675013542175}]",0.011461900023277849
EQ060,Compare the two main OT coordination challenges identified by selected agencies.,The challenges were ineffective information sharing with owners/operators and no CISA-PHMSA process for sharing cyber threat information.,GAO-24-106576,PDF p. 3,8,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 40, ""distance"": 0.8641584515571594}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 3, ""distance"": 0.8683322668075562}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8824041485786438}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 48, ""distance"": 0.8897022008895874}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 43, ""distance"": 0.8984898328781128}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 34, ""distance"": 0.9166173934936523}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 11, ""distance"": 0.9172675013542175}, {""rank"": 8, ""document"": ""d24106576.pdf"", ""page"": 49, ""distance"": 0.9175859689712524}]",0.013259299972560257
EQ060,Compare the two main OT coordination challenges identified by selected agencies.,The challenges were ineffective information sharing with owners/operators and no CISA-PHMSA process for sharing cyber threat information.,GAO-24-106576,PDF p. 3,9,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 40, ""distance"": 0.8641584515571594}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 3, ""distance"": 0.8683322668075562}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8824041485786438}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 48, ""distance"": 0.8897022008895874}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 43, ""distance"": 0.8984898328781128}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 34, ""distance"": 0.9166173934936523}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 11, ""distance"": 0.9172675013542175}, {""rank"": 8, ""document"": ""d24106576.pdf"", ""page"": 49, ""distance"": 0.9175859689712524}, {""rank"": 9, ""document"": ""gao-24-107231.pdf"", ""page"": 57, ""distance"": 0.9341288805007935}]",0.010987899964675307
EQ060,Compare the two main OT coordination challenges identified by selected agencies.,The challenges were ineffective information sharing with owners/operators and no CISA-PHMSA process for sharing cyber threat information.,GAO-24-106576,PDF p. 3,10,False,"[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 40, ""distance"": 0.8641584515571594}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 3, ""distance"": 0.8683322668075562}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.8824041485786438}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 48, ""distance"": 0.8897022008895874}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 43, ""distance"": 0.8984898328781128}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 34, ""distance"": 0.9166173934936523}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 11, ""distance"": 0.9172675013542175}, {""rank"": 8, ""document"": ""d24106576.pdf"", ""page"": 49, ""distance"": 0.9175859689712524}, {""rank"": 9, ""document"": ""gao-24-107231.pdf"", ""page"": 57, ""distance"": 0.9341288805007935}, {""rank"": 10, ""document"": ""d24106576.pdf"", ""page"": 58, ""distance"": 0.9594457745552063}]",0.012576299952343106
EQ061,Compare the operational impacts of a K-12 cyberattack on learning and recovery.,"Learning loss was reported as 3 days to 3 weeks, while recovery time was reported as 2 to 9 months.",GAO-23-105480,PDF p. 2,1,False,"[{""rank"": 1, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7377728223800659}]",0.012929299962706864
EQ061,Compare the operational impacts of a K-12 cyberattack on learning and recovery.,"Learning loss was reported as 3 days to 3 weeks, while recovery time was reported as 2 to 9 months.",GAO-23-105480,PDF p. 2,2,False,"[{""rank"": 1, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7377728223800659}, {""rank"": 2, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7821371555328369}]",0.013064600003417581
EQ061,Compare the operational impacts of a K-12 cyberattack on learning and recovery.,"Learning loss was reported as 3 days to 3 weeks, while recovery time was reported as 2 to 9 months.",GAO-23-105480,PDF p. 2,3,False,"[{""rank"": 1, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7377728223800659}, {""rank"": 2, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7821371555328369}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 6, ""distance"": 0.8285791277885437}]",0.013887099979911
EQ061,Compare the operational impacts of a K-12 cyberattack on learning and recovery.,"Learning loss was reported as 3 days to 3 weeks, while recovery time was reported as 2 to 9 months.",GAO-23-105480,PDF p. 2,4,False,"[{""rank"": 1, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7377728223800659}, {""rank"": 2, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7821371555328369}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 6, ""distance"": 0.8285791277885437}, {""rank"": 4, ""document"": ""gao-23-105480.pdf"", ""page"": 16, ""distance"": 0.8414300680160522}]",0.013151200022548437
EQ061,Compare the operational impacts of a K-12 cyberattack on learning and recovery.,"Learning loss was reported as 3 days to 3 weeks, while recovery time was reported as 2 to 9 months.",GAO-23-105480,PDF p. 2,5,False,"[{""rank"": 1, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7377728223800659}, {""rank"": 2, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7821371555328369}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 6, ""distance"": 0.8285791277885437}, {""rank"": 4, ""document"": ""gao-23-105480.pdf"", ""page"": 16, ""distance"": 0.8414300680160522}, {""rank"": 5, ""document"": ""gao-23-105480.pdf"", ""page"": 7, ""distance"": 0.8581271171569824}]",0.014257800008635968
EQ061,Compare the operational impacts of a K-12 cyberattack on learning and recovery.,"Learning loss was reported as 3 days to 3 weeks, while recovery time was reported as 2 to 9 months.",GAO-23-105480,PDF p. 2,6,False,"[{""rank"": 1, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7377728223800659}, {""rank"": 2, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7821371555328369}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 6, ""distance"": 0.8285791277885437}, {""rank"": 4, ""document"": ""gao-23-105480.pdf"", ""page"": 16, ""distance"": 0.8414300680160522}, {""rank"": 5, ""document"": ""gao-23-105480.pdf"", ""page"": 7, ""distance"": 0.8581271171569824}, {""rank"": 6, ""document"": ""gao-23-105480.pdf"", ""page"": 4, ""distance"": 0.8695945143699646}]",0.012442799983546138
EQ061,Compare the operational impacts of a K-12 cyberattack on learning and recovery.,"Learning loss was reported as 3 days to 3 weeks, while recovery time was reported as 2 to 9 months.",GAO-23-105480,PDF p. 2,7,False,"[{""rank"": 1, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7377728223800659}, {""rank"": 2, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7821371555328369}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 6, ""distance"": 0.8285791277885437}, {""rank"": 4, ""document"": ""gao-23-105480.pdf"", ""page"": 16, ""distance"": 0.8414300680160522}, {""rank"": 5, ""document"": ""gao-23-105480.pdf"", ""page"": 7, ""distance"": 0.8581271171569824}, {""rank"": 6, ""document"": ""gao-23-105480.pdf"", ""page"": 4, ""distance"": 0.8695945143699646}, {""rank"": 7, ""document"": ""gao-23-105480.pdf"", ""page"": 10, ""distance"": 0.8746877908706665}]",0.01287069998215884
EQ061,Compare the operational impacts of a K-12 cyberattack on learning and recovery.,"Learning loss was reported as 3 days to 3 weeks, while recovery time was reported as 2 to 9 months.",GAO-23-105480,PDF p. 2,8,False,"[{""rank"": 1, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7377728223800659}, {""rank"": 2, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7821371555328369}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 6, ""distance"": 0.8285791277885437}, {""rank"": 4, ""document"": ""gao-23-105480.pdf"", ""page"": 16, ""distance"": 0.8414300680160522}, {""rank"": 5, ""document"": ""gao-23-105480.pdf"", ""page"": 7, ""distance"": 0.8581271171569824}, {""rank"": 6, ""document"": ""gao-23-105480.pdf"", ""page"": 4, ""distance"": 0.8695945143699646}, {""rank"": 7, ""document"": ""gao-23-105480.pdf"", ""page"": 10, ""distance"": 0.8746877908706665}, {""rank"": 8, ""document"": ""gao-23-105480.pdf"", ""page"": 13, ""distance"": 0.8878318071365356}]",0.013582799991127104
EQ061,Compare the operational impacts of a K-12 cyberattack on learning and recovery.,"Learning loss was reported as 3 days to 3 weeks, while recovery time was reported as 2 to 9 months.",GAO-23-105480,PDF p. 2,9,False,"[{""rank"": 1, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7377728223800659}, {""rank"": 2, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7821371555328369}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 6, ""distance"": 0.8285791277885437}, {""rank"": 4, ""document"": ""gao-23-105480.pdf"", ""page"": 16, ""distance"": 0.8414300680160522}, {""rank"": 5, ""document"": ""gao-23-105480.pdf"", ""page"": 7, ""distance"": 0.8581271171569824}, {""rank"": 6, ""document"": ""gao-23-105480.pdf"", ""page"": 4, ""distance"": 0.8695945143699646}, {""rank"": 7, ""document"": ""gao-23-105480.pdf"", ""page"": 10, ""distance"": 0.8746877908706665}, {""rank"": 8, ""document"": ""gao-23-105480.pdf"", ""page"": 13, ""distance"": 0.8878318071365356}, {""rank"": 9, ""document"": ""gao-23-105480.pdf"", ""page"": 31, ""distance"": 0.8883296251296997}]",0.01449309999588877
EQ061,Compare the operational impacts of a K-12 cyberattack on learning and recovery.,"Learning loss was reported as 3 days to 3 weeks, while recovery time was reported as 2 to 9 months.",GAO-23-105480,PDF p. 2,10,False,"[{""rank"": 1, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7377728223800659}, {""rank"": 2, ""document"": ""gao-23-105480.pdf"", ""page"": 2, ""distance"": 0.7821371555328369}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 6, ""distance"": 0.8285791277885437}, {""rank"": 4, ""document"": ""gao-23-105480.pdf"", ""page"": 16, ""distance"": 0.8414300680160522}, {""rank"": 5, ""document"": ""gao-23-105480.pdf"", ""page"": 7, ""distance"": 0.8581271171569824}, {""rank"": 6, ""document"": ""gao-23-105480.pdf"", ""page"": 4, ""distance"": 0.8695945143699646}, {""rank"": 7, ""document"": ""gao-23-105480.pdf"", ""page"": 10, ""distance"": 0.8746877908706665}, {""rank"": 8, ""document"": ""gao-23-105480.pdf"", ""page"": 13, ""distance"": 0.8878318071365356}, {""rank"": 9, ""document"": ""gao-23-105480.pdf"", ""page"": 31, ""distance"": 0.8883296251296997}, {""rank"": 10, ""document"": ""gao-23-105480.pdf"", ""page"": 37, ""distance"": 0.9007053375244141}]",0.01642240001820028
EQ062,How do the cybersecurity findings for NIH and federal agencies generally compare?,"Both identify gaps across core security activities; NIH had specific program and system-control deficiencies, while federal agencies broadly needed stronger risk-based programs, configuration, patching, and testing.",GAO-22-104467; GAO-16-885T,"PDF pp. 1, 2",1,False,"[{""rank"": 1, ""document"": ""gao-22-104467-highlights.pdf"", ""page"": 1, ""distance"": 0.7253390550613403}]",0.011648199986666441
EQ062,How do the cybersecurity findings for NIH and federal agencies generally compare?,"Both identify gaps across core security activities; NIH had specific program and system-control deficiencies, while federal agencies broadly needed stronger risk-based programs, configuration, patching, and testing.",GAO-22-104467; GAO-16-885T,"PDF pp. 1, 2",2,False,"[{""rank"": 1, ""document"": ""gao-22-104467-highlights.pdf"", ""page"": 1, ""distance"": 0.7253390550613403}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 49, ""distance"": 0.7594631910324097}]",0.014667299983557314
EQ062,How do the cybersecurity findings for NIH and federal agencies generally compare?,"Both identify gaps across core security activities; NIH had specific program and system-control deficiencies, while federal agencies broadly needed stronger risk-based programs, configuration, patching, and testing.",GAO-22-104467; GAO-16-885T,"PDF pp. 1, 2",3,False,"[{""rank"": 1, ""document"": ""gao-22-104467-highlights.pdf"", ""page"": 1, ""distance"": 0.7253390550613403}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 49, ""distance"": 0.7594631910324097}, {""rank"": 3, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.7668013572692871}]",0.014664399961475283
EQ062,How do the cybersecurity findings for NIH and federal agencies generally compare?,"Both identify gaps across core security activities; NIH had specific program and system-control deficiencies, while federal agencies broadly needed stronger risk-based programs, configuration, patching, and testing.",GAO-22-104467; GAO-16-885T,"PDF pp. 1, 2",4,False,"[{""rank"": 1, ""document"": ""gao-22-104467-highlights.pdf"", ""page"": 1, ""distance"": 0.7253390550613403}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 49, ""distance"": 0.7594631910324097}, {""rank"": 3, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.7668013572692871}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 27, ""distance"": 0.7734776139259338}]",0.013687899976503104
EQ062,How do the cybersecurity findings for NIH and federal agencies generally compare?,"Both identify gaps across core security activities; NIH had specific program and system-control deficiencies, while federal agencies broadly needed stronger risk-based programs, configuration, patching, and testing.",GAO-22-104467; GAO-16-885T,"PDF pp. 1, 2",5,False,"[{""rank"": 1, ""document"": ""gao-22-104467-highlights.pdf"", ""page"": 1, ""distance"": 0.7253390550613403}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 49, ""distance"": 0.7594631910324097}, {""rank"": 3, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.7668013572692871}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 27, ""distance"": 0.7734776139259338}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 8, ""distance"": 0.7915225028991699}]",0.012837700021918863
EQ062,How do the cybersecurity findings for NIH and federal agencies generally compare?,"Both identify gaps across core security activities; NIH had specific program and system-control deficiencies, while federal agencies broadly needed stronger risk-based programs, configuration, patching, and testing.",GAO-22-104467; GAO-16-885T,"PDF pp. 1, 2",6,False,"[{""rank"": 1, ""document"": ""gao-22-104467-highlights.pdf"", ""page"": 1, ""distance"": 0.7253390550613403}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 49, ""distance"": 0.7594631910324097}, {""rank"": 3, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.7668013572692871}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 27, ""distance"": 0.7734776139259338}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 8, ""distance"": 0.7915225028991699}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 17, ""distance"": 0.7986973524093628}]",0.012793199974112213
EQ062,How do the cybersecurity findings for NIH and federal agencies generally compare?,"Both identify gaps across core security activities; NIH had specific program and system-control deficiencies, while federal agencies broadly needed stronger risk-based programs, configuration, patching, and testing.",GAO-22-104467; GAO-16-885T,"PDF pp. 1, 2",7,False,"[{""rank"": 1, ""document"": ""gao-22-104467-highlights.pdf"", ""page"": 1, ""distance"": 0.7253390550613403}, {""rank"": 2, ""document"": ""d24105658.pdf"", ""page"": 49, ""distance"": 0.7594631910324097}, {""rank"": 3, ""document"": ""gao-16-885t.pdf"", ""page"": 13, ""distance"": 0.7668013572692871}, {""rank"": 4, ""document"": ""d24105658.pdf"", ""page"": 27, ""distance"": 0.7734776139259338}, {""rank"": 5, ""document"": ""d24105658.pdf"", ""page"": 8, ""distance"": 0.7915225028991699}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 17, ""distance"": 0.7986973524093628}, {""rank"": 7, ""document"": ""gao-24-107231.pdf"", ""page"": 34, ""distance"": 0.8036640882492065}]",0.013234000012744218
